unit,icha11_hf,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 
PC_CHE,HF32,CY	5.38 	5.49 	5.55 	5.38 b	0.88 	0.83 	0.83 	0.81 	0.85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,CZ	: 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,EL	: 	: 	: 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,FR	4.47 	4.80 	4.83 	4.97 	5.16 	5.24 	5.44 	5.65 	5.68 	5.76 	5.90 	5.75 	5.78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,HU	4.69 	4.93 	4.99 	5.14 	5.08 	5.21 	5.44 	5.80 	5.87 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,IS	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,LI	5.43 	5.34 b	3.00 	3.10 	3.07 	3.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,LT	1.31 	1.98 	2.22 	2.22 	2.31 	2.09 	2.15 	2.16 	2.39 	3.13 	2.88 	2.95 	2.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,LU	5.99 	6.16 	6.26 	6.36 	6.48 	6.56 	6.77 b	7.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,LV	5.16 	4.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,MT	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,NL	5.92 	6.17 	6.31 	6.27 	6.77 	6.67 	5.18 	4.72 	4.59 	4.70 	4.65 	2.57 	3.00 	3.13 	3.18 	3.06 	3.29 	3.55 	3.88 	4.08 	4.18 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,RO	4.18 	4.75 	5.24 	5.04 	5.06 	4.63 	5.40 	5.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF32,SI	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,AT	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,BA	0.00 	0.00 	0.00 	: 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,BE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,BG	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,CH	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,CY	: 	: 	: 	0.73 	0.42 	0.44 	0.35 	0.34 	0.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,CZ	: 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,DK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,EE	0.00 	0.00 	0.00 	0.00 	0.04 	0.02 	0.03 	0.05 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,EL	0.14 	0.18 	0.26 	1.64 	1.30 	0.83 	0.15 	0.19 	0.02 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,HU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,IS	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,LI	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,LT	0.02 	0.02 	0.02 	0.06 	0.05 	0.04 	0.06 	0.09 	0.07 	0.01 	0.00 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,LU	1.41 	1.38 	1.32 	1.38 	1.40 	1.46 	1.53 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,LV	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,MT	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,NL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,PL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,RO	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF4,UK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,AT	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,BA	0.00 	0.00 	0.00 	: 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,BE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,BG	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,CY	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,DK	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,EE	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,EL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,ES	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,HU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,IS	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,IT	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,LI	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,LT	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	0.00 	0.00 	: 	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,LU	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,LV	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,MT	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,NL	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,NO	0.00 	0.00 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,HF_UNK,RO	: 	0.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,AT	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,BA	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,BE	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,BG	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,CH	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,CY	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,CZ	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,DE	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 
PC_CHE,TOT_HF,DK	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,EA12	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,EA18	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,EA19	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,EE	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 b	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,EL	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,ES	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,EU15	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,EU27_2007	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,EU27_2020	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,EU28	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,FI	100.00 	100.00 	100.00 	100.00 b	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,FR	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,HR	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,HU	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,IE	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,IS	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,IT	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,LI	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,LT	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,LU	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 b	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,LV	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,MT	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,NL	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,NO	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,PL	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,PT	100.00 	100.00 	100.00 b	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,RO	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,SE	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 b	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,SI	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,SK	100.00 	100.00 	100.00 	100.00 	100.00 b	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_CHE,TOT_HF,UK	100.00 	100.00 	100.00 	100.00 	100.00 	100.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,AT	7.71 	7.66 	7.66 	7.68 	7.67 	7.61 	7.62 	7.48 	7.63 	7.68 	7.29 	7.09 	7.09 	7.12 	7.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,BA	6.24 	6.30 	6.55 	6.62 	6.69 	6.65 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,BE	7.82 	7.90 	7.82 	7.90 	7.92 	8.03 	8.03 	7.90 	7.79 	7.88 	7.28 	6.78 	6.81 	6.90 	7.00 	6.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,BG	4.34 	4.17 	4.14 	4.16 	4.51 	4.07 	3.87 	3.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,CH	7.65 	7.84 	7.67 	7.53 	7.27 	7.25 	7.03 	6.70 	6.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,CY	2.91 	2.79 	2.81 	2.88 	3.00 	3.20 	3.04 	3.09 	3.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,CZ	6.35 	5.94 	5.86 	5.97 	6.33 	6.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,DE	9.70 	9.61 	9.47 	9.40 	9.28 	9.21 	9.00 	8.96 	9.24 	9.37 	7.69 	7.53 	7.63 	7.77 	7.67 	8.02 	7.90 	7.74 	7.72 	7.72 	7.68 	7.73 	7.94 	7.64 	7.33 	7.10 	7.16 
PC_GDP,HF1,DK	8.48 	8.50 	8.53 	8.61 	8.56 	8.57 	8.60 	8.49 	8.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,EA12	8.15 	8.15 	8.16 	8.02 	8.06 	8.03 	7.97 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,EA19	8.07 	8.07 	8.09 	7.95 	7.99 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,EE	4.91 	4.87 	4.92 	4.80 	4.60 	4.52 	4.44 	4.42 	4.79 	5.07 	4.40 	3.78 	3.61 	3.78 	3.83 b	3.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,EL	4.53 	4.82 	4.99 	4.62 	4.53 	5.13 	5.81 	5.93 	6.56 	6.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,ES	6.33 	6.32 	6.41 	6.51 	6.39 	6.44 	6.60 	6.74 	6.79 	6.84 	6.14 	5.73 	5.64 	5.53 	5.46 	5.38 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,EU15	8.13 	8.12 	8.15 	8.04 	8.08 	8.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,EU27_2020	7.85 	7.85 	7.88 	7.75 	7.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,EU28	7.84 	7.83 	7.88 	7.77 	7.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,FI	6.95 	6.99 	7.15 	7.42 	7.63 	7.64 	7.49 	7.16 	7.05 	7.10 	6.46 	6.24 	6.40 	6.31 	6.13 	5.99 	5.73 	5.41 	5.26 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,FR	9.42 	9.48 	9.55 	8.79 	8.86 	8.72 	8.61 	8.52 	8.58 	8.65 	8.04 	7.96 	8.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,HR	5.66 	5.60 	5.64 	5.61 	5.56 	5.54 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,HU	4.65 	4.70 	4.80 	4.75 	4.76 	4.84 	4.89 	5.02 	5.05 	4.95 	4.89 	4.98 	5.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,IE	5.12 	5.21 	5.37 	5.27 	6.87 	7.33 	7.70 	7.75 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,IS	7.04 	6.83 	6.66 	6.57 	6.66 	6.60 	6.55 	6.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,HF1,IT	6.40 	6.40 	6.49 	6.59 	6.69 	6.65 	6.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
